0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Date,Campaign Domain,Total Sessions,Mobile Sessions,Desktop Sessions,Mobile Sessions %,Distinct IPs,Distinct Mobile IPs,Distinct Desktop IPs,Distinct Mobile IPs %,Searches,Clicks,Estimated Gross Revenue,Revenue Per Session,Revenue Per Search,Revenue Per IP,Revenue Per Click,Clicks Per Session %
2023-09-30,gain-a-united-kingdom-digital-marketing-courses.fyi,23,3,20,13.04,19,1,18,5.26,0,0,0,0,0,0,0,0
2023-09-30,gain-a-united-kingdom-online-jobs-ace.fyi,10,3,7,30,10,3,7,30,0,0,0,0,0,0,0,0
2023-09-30,gain-a-universidad-onl-ni.fyi,14,4,10,28.57,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-09-30,gain-a-usa-independent-contractors-ace.fyi,13,2,11,15.38,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-09-30,gain-a-uy-universidades-aid.fyi,16,2,14,12.5,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-09-30,gain-a-ve-autos-usados-de-usa.fyi,20,5,15,25,16,3,13,18.75,0,0,0,0,0,0,0,0
2023-09-30,gain-an-il-coding-ace.zone,14,8,6,57.14,9,4,5,44.44,0,0,0,0,0,0,0,0
2023-09-30,gain-an-in-jobs-ace.fyi,18,0,18,0,16,0,16,0,0,0,0,0,0,0,0,0
2023-09-30,gain-an-in-jobs.fyi,9,1,8,11.11,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-09-30,gain-an-uk-jobs.fyi,13,2,11,15.38,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-09-30,gain-an-us-car-ins.zone,17,4,13,23.53,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-09-30,gain-an-us-credit-card.zone,17,4,13,23.53,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-09-30,gain-an-us-home-security.fyi,14,6,8,42.86,10,3,7,30,0,0,0,0,0,0,0,0
2023-09-30,gain-an-us-jobs-ace.fyi,25,10,15,40,23,8,15,34.78,0,0,0,0,0,0,0,0
2023-09-30,gain-an-us-tarjeta-de-credito.fyi,15,5,10,33.33,14,5,9,35.71,0,0,0,0,0,0,0,0
2023-09-30,gain-bo-cursos-online-net.zone,17,10,7,58.82,15,8,7,53.33,0,0,0,0,0,0,0,0
2023-09-30,gain-dentalimplants-ace.fyi,54,20,34,37.04,32,8,24,25,0,0,0,0,0,0,0,0
2023-09-30,gain-mx-crucero-ace.fyi,14,1,13,7.14,13,1,12,7.69,0,0,0,0,0,0,0,0
2023-09-30,gain-peru-subsidios.zone,13,7,6,53.85,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-09-30,gain-south-africa-jobs.fyi,20,0,20,0,18,0,18,0,0,0,0,0,0,0,0,0
2023-09-30,gain-us-used-cars.fyi,30,2,28,6.67,28,2,26,7.14,0,0,0,0,0,0,0,0
2023-09-30,gain-usa-invisible-braces.zone,10,3,7,30,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-09-30,gamecourses-jp-ja-xyz.live,9,1,8,11.11,3,1,2,33.33,0,0,0,0,0,0,0,0
2023-09-30,ganar-dinero-con-inteligencia-artificial-intl.xyz,33,26,7,78.79,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-09-30,government-bonds.xyz,11,5,6,45.45,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-09-30,government-loans-australia.live,10,0,10,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-09-30,government-loans-canada.info,8,2,6,25,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,government-loans-cd.fyi,8,2,6,25,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,government-loans-cd.xyz,32,26,6,81.25,8,4,4,50,0,0,0,0,0,0,0,0
2023-09-30,government-loans-china.xyz,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-09-30,government-loans-ethiopia.xyz,13,6,7,46.15,10,4,6,40,0,0,0,0,0,0,0,0
2023-09-30,government-loans-in.xyz,37,26,11,70.27,12,4,8,33.33,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl-1.xyz,11,8,3,72.73,9,6,3,66.67,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl-arabic.xyz,6,2,4,33.33,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl-fr.xyz,38,30,8,78.95,14,6,8,42.86,5,0,0,0,0,0,0,0
2023-09-30,government-loans-intl-gr.fyi,12,2,10,16.67,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl-tr.xyz,13,3,10,23.08,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl.fyi,21,7,14,33.33,17,7,10,41.18,0,0,0,0,0,0,0,0
2023-09-30,government-loans-intl.xyz,2335,2304,31,98.67,1984,1953,31,98.44,1878,1059,52.06,0.02,0.03,0.03,0.05,45.35
2023-09-30,government-loans-ke.xyz,39,25,14,64.1,15,3,12,20,0,0,0,0,0,0,0,0
2023-09-30,government-loans-kenya.info,11,0,11,0,11,0,11,0,0,0,0,0,0,0,0,0
2023-09-30,government-loans-lithuania.xyz,10,5,5,50,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-09-30,government-loans-new-zealand.xyz,90,60,30,66.67,73,53,20,72.6,50,24,6.18,0.07,0.12,0.08,0.26,26.67
2023-09-30,government-loans-ph.xyz,37,25,12,67.57,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-09-30,government-loans-philippines.zone,183,179,4,97.81,170,166,4,97.65,230,111,5.41,0.03,0.02,0.03,0.05,60.66
2023-09-30,government-loans-tt.xyz,562,542,20,96.44,474,459,16,96.84,439,226,9.85,0.02,0.02,0.02,0.04,40.21
2023-09-30,government-loans-ug.xyz,35,25,10,71.43,12,3,9,25,0,0,0,0,0,0,0,0
2023-09-30,government-loans-uk.xyz,37,25,12,67.57,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-09-30,government-loans-united-states.xyz,22,17,5,77.27,18,13,5,72.22,8,8,3.6,0.16,0.45,0.2,0.45,36.36
2023-09-30,government-loans-unitedkingdom.live,12,1,11,8.33,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-09-30,government-loans-zm.xyz,47,28,19,59.57,24,6,18,25,0,0,0,0,0,0,0,0
2023-09-30,government-loans.xyz,1072,1059,13,98.79,860,851,11,98.95,797,297,41.05,0.04,0.05,0.05,0.14,27.71
2023-09-30,government-scholarships-intl.xyz,426,413,13,96.95,389,375,14,96.4,401,193,5.14,0.01,0.01,0.01,0.03,45.31
2023-09-30,hair-transplant-intl.xyz,14,4,10,28.57,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-09-30,have-a-canada-unsold-phones-aid.fyi,9,4,5,44.44,8,4,4,50,0,0,0,0,0,0,0,0
2023-09-30,have-a-chile-colchones.fyi,28,14,14,50,23,10,13,43.48,12,6,0.2,0.01,0.02,0.01,0.03,21.43
2023-09-30,have-a-ni-universidades.fyi,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-09-30,have-a-usa-tarjeta-de-credito.fyi,9,0,9,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-09-30,have-a-usa-tvs.zone,11,4,7,36.36,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-09-30,have-an-us-mattress.zone,11,5,6,45.45,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-09-30,have-be-jobs-aid.zone,23,8,15,34.78,21,6,15,28.57,0,0,0,0,0,0,0,0
2023-09-30,have-es-uni-en-linea.zone,18,5,13,27.78,16,3,13,18.75,0,0,0,0,0,0,0,0
2023-09-30,have-ie-coding.fyi,16,3,13,18.75,16,3,13,18.75,0,0,0,0,0,0,0,0
2023-09-30,have-ie-credit-cards.zone,17,7,10,41.18,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-09-30,have-ie-grants.fyi,11,2,9,18.18,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-09-30,hiv-treatments-india.xyz,44,29,15,65.91,20,5,15,25,0,0,0,0,0,0,0,0
2023-09-30,hiv-treatments.xyz,44,28,16,63.64,19,4,15,21.05,0,0,0,0,0,0,0,0
2023-09-30,home-appliances-intl.xyz,33,26,7,78.79,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-09-30,home-loans-intl-ca.fyi,17,0,17,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-09-30,home-loans-intl.xyz,591,577,14,97.63,532,517,15,97.18,422,200,27.52,0.05,0.07,0.05,0.14,33.84
2023-09-30,home-loans-us.xyz,11,2,9,18.18,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,home-security-system-intl.xyz,13,6,7,46.15,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,house-subsidies-intl.xyz,10,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-09-30,implantes-capilares.xyz,130,119,11,91.54,119,108,11,90.76,91,47,3.15,0.02,0.03,0.03,0.07,36.15
2023-09-30,importaciones-china-es-xyz.live,46,38,8,82.61,24,16,8,66.67,0,0,0,0,0,0,0,0
2023-09-30,in-vitro-fertilization-india.xyz,44,31,13,70.45,19,7,12,36.84,0,0,0,0,0,0,0,0
2023-09-30,in-vitro-fertilization.xyz,33,26,7,78.79,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,india-stock-trading.fyi,11,0,11,0,10,0,10,0,0,0,0,0,0,0,0,0
2023-09-30,influencer-marketing-course.xyz,27,3,24,11.11,14,2,12,14.29,2,0,0,0,0,0,0,0
2023-09-30,influencer-marketing-usa-1.xyz,34,30,4,88.24,10,6,4,60,0,0,0,0,0,0,0,0
2023-09-30,ingles-australia-latam-es-xyz.fyi,12,2,10,16.67,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-09-30,internet-movil-br-pt-xyz.info,8,3,5,37.5,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-09-30,invest-1618560.xyz,16,4,12,25,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-09-30,jewelry-jp-ja-xyz.world,13,4,9,30.77,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-09-30,jobs-canada-africa-xyz.com,11,1,10,9.09,10,1,9,10,0,0,0,0,0,0,0,0
2023-09-30,jobs-canada-asia-xyz.fyi,10,3,7,30,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-09-30,jobs-in-the-usa.xyz,18,5,13,27.78,14,3,12,21.43,0,0,0,0,0,0,0,0
2023-09-30,jobs-in-usa-africa.xyz,14,5,9,35.71,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-09-30,jobs-in-usa-asia.xyz,26,16,10,61.54,19,11,8,57.89,0,0,0,0,0,0,0,0
2023-09-30,jobs-usa-africa-4653734.xyz,14,3,11,21.43,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-09-30,jobs-usa-xyz.asia,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-09-30,knee-pain-1.xyz,16,5,11,31.25,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-09-30,knee-pain-2.xyz,21,5,16,23.81,18,3,15,16.67,0,0,0,0,0,0,0,0
2023-09-30,labor-lawyers-intl.xyz,16,4,12,25,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-09-30,laser-epilator-africa-xyz.com,12,2,10,16.67,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-09-30,laser-epilator-device-canada.xyz,13,4,9,30.77,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,laser-epilator-device.xyz,14,3,11,21.43,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-09-30,laser-hair-removal-intl.xyz,20,12,8,60,14,7,7,50,0,0,0,0,0,0,0,0
2023-09-30,laser-liposuction-canada.xyz,16,3,13,18.75,13,1,12,7.69,0,0,0,0,0,0,0,0
2023-09-30,laser-liposuction-singapore.xyz,12,4,8,33.33,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-09-30,laser-liposuction-united-arab-emirates.xyz,145,135,10,93.1,125,116,9,92.8,45,17,3.96,0.03,0.09,0.03,0.23,11.72
2023-09-30,laser-liposuction-united-kingdom.xyz,19,4,15,21.05,14,2,12,14.29,0,0,0,0,0,0,0,0
2023-09-30,laser-liposuction-usa.xyz,18,6,12,33.33,15,4,11,26.67,1,1,0.44,0.02,0.44,0.03,0.44,5.56
2023-09-30,lasik-eye-surgery-1.xyz,17,5,12,29.41,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-09-30,lasik-eye-surgery-india.xyz,17,3,14,17.65,14,1,13,7.14,0,0,0,0,0,0,0,0
2023-09-30,le-marketing-numerique-france.xyz,17,7,10,41.18,12,3,9,25,1,0,0,0,0,0,0,0
2023-09-30,learn-english-africa.xyz,18,12,6,66.67,15,9,6,60,0,0,0,0,0,0,0,0
2023-09-30,learn-english-asia.xyz,30,24,6,80,23,17,6,73.91,0,0,0,0,0,0,0,0
2023-09-30,learn-english-online-for-free.xyz,15,0,15,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-09-30,learn-software-development-intl.xyz,22,7,15,31.82,19,5,14,26.32,0,0,0,0,0,0,0,0
2023-09-30,learn-stock-trading-intl.xyz,20,10,10,50,15,7,8,46.67,0,0,0,0,0,0,0,0
2023-09-30,lenceria-mexico.xyz,11,3,8,27.27,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-09-30,lenceria-spain.xyz,15,5,10,33.33,12,3,9,25,0,0,0,0,0,0,0,0
2023-09-30,lingerie-options.xyz,12,4,8,33.33,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,liposuction-intl.site,12,4,8,33.33,11,4,8,36.36,0,0,0,0,0,0,0,0
2023-09-30,liquidacion-de-joyas-latam.xyz,14,7,7,50,13,6,7,46.15,3,2,0.03,0,0.01,0,0.02,14.29
2023-09-30,low-cost-airlines.site,23,2,21,8.7,19,2,17,10.53,0,0,0,0,0,0,0,0
2023-09-30,lung-cancer-treatments-1.xyz,12,3,9,25,10,1,9,10,0,0,0,0,0,0,0,0
2023-09-30,luxury-watches-intl.site,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-09-30,maestrias-intl.xyz,24,4,20,16.67,21,2,19,9.52,0,0,0,0,0,0,0,0
2023-09-30,maquillaje-chile.xyz,9,3,6,33.33,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-09-30,maquillaje-mexico.xyz,12,5,7,41.67,10,3,7,30,0,0,0,0,0,0,0,0
2023-09-30,maquillaje-peru.xyz,12,3,9,25,10,1,9,10,0,0,0,0,0,0,0,0
2023-09-30,maquinas-de-lavar-roupas.xyz,17,4,13,23.53,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-09-30,marketing-des-medias-sociaux-intl.xyz,18,5,13,27.78,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-09-30,mexico-becas-gubernamentales.fyi,10,0,10,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-09-30,mexico-cirugia-ocular-net.fyi,246,239,7,97.15,224,218,6,97.32,240,118,4.26,0.02,0.02,0.02,0.04,47.97
2023-09-30,miami-real-estate-1.xyz,12,3,9,25,10,1,9,10,0,0,0,0,0,0,0,0
2023-09-30,miami-real-estate-india.xyz,23,5,18,21.74,16,2,14,12.5,0,0,0,0,0,0,0,0
2023-09-30,microcredit-loans-intl.xyz,14,0,14,0,10,0,10,0,0,0,0,0,0,0,0,0
2023-09-30,microcredito-personal.xyz,318,304,14,95.6,292,280,12,95.89,406,209,12.19,0.04,0.03,0.04,0.06,65.72
2023-09-30,migraine-treatments-6416440.zone,10,4,6,40,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,migraine-treatments-intl.xyz,9,4,5,44.44,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-09-30,mortgage-loans-intl.xyz,7,4,3,57.14,5,2,3,40,0,0,0,0,0,0,0,0
2023-09-30,motorcycle-financing-intl.xyz,871,864,7,99.2,800,795,6,99.38,308,92,1.71,0,0.01,0,0.02,10.56
2023-09-30,motorcycle-loans-intl.xyz,17,2,15,11.76,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,motorcycles-for-sale-asia.site,32,23,9,71.88,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-09-30,new-zealand-government-grants.fyi,16,2,14,12.5,16,2,14,12.5,0,0,0,0,0,0,0,0
2023-09-30,nursing-courses-intl.xyz,6,2,4,33.33,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-09-30,online-degree-nc-net.fyi,13,2,11,15.38,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,online-degrees-usa.xyz,8,4,4,50,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-09-30,online-jobs-from-home-intl.xyz,10,6,4,60,8,4,4,50,0,0,0,0,0,0,0,0
2023-09-30,online-jobs-philippines.xyz,32,28,4,87.5,16,13,3,81.25,0,0,0,0,0,0,0,0
2023-09-30,online-jobs-phillippines.xyz,20,8,12,40,17,6,11,35.29,0,0,0,0,0,0,0,0
2023-09-30,online-law-school-intl.xyz,9,4,5,44.44,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-09-30,online-loans-inf.xyz,58,45,13,77.59,50,38,12,76,42,17,0.37,0.01,0.01,0.01,0.02,29.31
2023-09-30,online-loans-intl.xyz,14,4,10,28.57,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-cambodia.xyz,33,27,6,81.82,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-indonesia.xyz,31,26,5,83.87,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-malaysia.xyz,40,29,11,72.5,16,5,11,31.25,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-myanmar.xyz,36,29,7,80.56,12,5,7,41.67,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-singapore.xyz,29,26,3,89.66,5,2,3,40,0,0,0,0,0,0,0,0
2023-09-30,online-marketing-courses-thailand.xyz,34,27,7,79.41,10,3,7,30,0,0,0,0,0,0,0,0
2023-09-30,online-mba-usa-intl.xyz,22,5,17,22.73,17,3,14,17.65,0,0,0,0,0,0,0,0
2023-09-30,online-technical-courses-intl.xyz,34,10,24,29.41,21,10,12,47.62,0,0,0,0,0,0,0,0
2023-09-30,online-typing-jobs-intl.xyz,491,477,14,97.15,441,429,12,97.28,565,339,7.06,0.01,0.01,0.02,0.02,69.04
2023-09-30,online-university-courses-intl.xyz,19,3,16,15.79,13,1,12,7.69,0,0,0,0,0,0,0,0
2023-09-30,online-university-intl.xyz,20,9,11,45,16,5,11,31.25,2,2,0.37,0.02,0.19,0.02,0.19,10
2023-09-30,online-university.xyz,1700,1654,46,97.29,1486,1447,43,97.38,1098,628,68.51,0.04,0.06,0.05,0.11,36.94
2023-09-30,oportunidades-para-trabajar-en-canada.xyz,372,362,10,97.31,336,330,6,98.21,448,216,5.3,0.01,0.01,0.02,0.02,58.06
2023-09-30,opportunities-to-work-in-canada.xyz,56,46,10,82.14,49,41,8,83.67,25,14,3.03,0.05,0.12,0.06,0.22,25
2023-09-30,panama-cursos-de-marketing-digital-site.fyi,19,1,18,5.26,16,1,15,6.25,0,0,0,0,0,0,0,0
2023-09-30,pefumes-jp-ja-xyz.world,11,3,8,27.27,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-09-30,perfumes-es-xyz.fyi,8,2,6,25,8,2,6,25,0,0,0,0,0,0,0,0
2023-09-30,perfumes-jp-ja-xyz.fyi,13,0,13,0,11,0,11,0,0,0,0,0,0,0,0,0
2023-09-30,personal-loans-es-8548581.xyz,19,7,12,36.84,16,5,11,31.25,0,0,0,0,0,0,0,0
2023-09-30,personal-loans-intl-4.xyz,20,9,11,45,18,7,11,38.89,0,0,0,0,0,0,0,0
2023-09-30,planchas-cepillos-es-xyz.zone,32,27,5,84.38,20,15,5,75,0,0,0,0,0,0,0,0
2023-09-30,planes-de-internet-intl.xyz,11,4,7,36.36,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-09-30,planes-de-internet-y-cable-latam.xyz,109,77,32,70.64,59,39,20,66.1,0,0,0,0,0,0,0,0
2023-09-30,pocketwifi-jp-ja-xyz.world,15,5,10,33.33,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-09-30,portable-neckfan-jp-ja-xyz.world,12,3,9,25,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-09-30,portable-wifi-jp-ja-xyz.com,9,1,8,11.11,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-09-30,prestamo-del-gobierno-de-argentina.xyz,18,4,14,22.22,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-09-30,prestamo-del-gobierno-de-bolivia.xyz,79,63,16,79.75,65,49,16,75.38,75,31,1.04,0.01,0.01,0.02,0.03,39.24
2023-09-30,prestamo-del-gobierno-de-colombia.xyz,456,445,11,97.59,413,403,10,97.58,339,183,7.31,0.02,0.02,0.02,0.04,40.13
2023-09-30,prestamo-del-gobierno-de-mexico.xyz,635,625,10,98.43,595,585,10,98.32,457,231,12.75,0.02,0.03,0.02,0.06,36.38
2023-09-30,prestamo-del-gobierno-de-peru.xyz,777,757,20,97.43,696,676,20,97.13,725,330,12.71,0.02,0.02,0.02,0.04,42.47
2023-09-30,prestamo-del-gobierno-de-puerto-rico.xyz,23,12,11,52.17,21,10,11,47.62,0,0,0,0,0,0,0,0
2023-09-30,prestamo-del-gobierno-de-republica-dominicana.xyz,48,40,8,83.33,43,35,8,81.4,40,21,1.04,0.02,0.03,0.02,0.05,43.75
2023-09-30,prestamo-del-gobierno-de-uruguay.xyz,46,32,14,69.57,42,28,14,66.67,30,13,0.84,0.02,0.03,0.02,0.06,28.26
2023-09-30,prestamo-del-gobierno-intl.xyz,796,783,13,98.37,704,691,13,98.15,914,422,14.52,0.02,0.02,0.02,0.03,53.02
2023-09-30,prestamo-para-vehiculos-en-ecuador.xyz,83,45,38,54.22,34,16,19,47.06,0,0,0,0,0,0,0,0
2023-09-30,prestamos-con-mal-credito-bolivia-intl.xyz,30,25,5,83.33,28,23,5,82.14,23,12,0.36,0.01,0.02,0.01,0.03,40
2023-09-30,prestamos-con-mal-credito-colombia-intl.xyz,73,62,11,84.93,64,54,10,84.38,51,29,1.48,0.02,0.03,0.02,0.05,39.73
2023-09-30,prestamos-con-mal-credito-guatemala-intl.xyz,243,233,10,95.88,218,208,10,95.41,310,181,6.3,0.03,0.02,0.03,0.03,74.49
2023-09-30,prestamos-con-mal-credito-honduras-intl.xyz,267,260,7,97.38,219,212,7,96.8,304,188,5.74,0.02,0.02,0.03,0.03,70.41
2023-09-30,prestamos-con-mal-credito-intl.xyz,1026,1010,16,98.44,893,877,16,98.21,978,527,25.9,0.03,0.03,0.03,0.05,51.36
2023-09-30,prestamos-con-mal-credito-paraguay-intl.xyz,14,3,11,21.43,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-09-30,prestamos-con-mal-credito-republica-dominicana-intl.xyz,44,36,8,81.82,41,33,8,80.49,31,19,1.12,0.03,0.04,0.03,0.06,43.18
2023-09-30,prestamos-con-mal-credito-uruguay-intl.xyz,172,166,6,96.51,157,151,6,96.18,155,90,10.5,0.06,0.07,0.07,0.12,52.33
2023-09-30,prestamos-del-gobierno-ch.zone,297,260,37,87.54,269,239,30,88.85,308,147,7.74,0.03,0.03,0.03,0.05,49.49
2023-09-30,prestamos-del-gobierno-chile.xyz,56,46,10,82.14,52,43,9,82.69,39,23,1.02,0.02,0.03,0.02,0.04,41.07
2023-09-30,prestamos-del-gobierno-co.zone,264,252,12,95.45,237,229,9,96.62,177,103,5.39,0.02,0.03,0.02,0.05,39.02
2023-09-30,prestamos-del-gobierno-costa-rica.xyz,51,42,9,82.35,44,36,8,81.82,37,17,1.29,0.03,0.03,0.03,0.08,33.33
2023-09-30,prestamos-del-gobierno-ecuador.xyz,37,23,14,62.16,28,19,10,67.86,26,11,0.22,0.01,0.01,0.01,0.02,29.73
2023-09-30,prestamos-del-gobierno-el-salvador.xyz,16,3,13,18.75,14,1,13,7.14,0,0,0,0,0,0,0,0
2023-09-30,prestamos-del-gobierno-guatemala.xyz,57,46,11,80.7,40,31,10,77.5,39,19,0.74,0.01,0.02,0.02,0.04,33.33
2023-09-30,prestamos-del-gobierno-honduras.xyz,370,362,8,97.84,314,309,6,98.41,425,245,8.73,0.02,0.02,0.03,0.04,66.22
2023-09-30,prestamos-del-gobierno-intl-1.xyz,22,8,14,36.36,16,4,13,25,0,0,0,0,0,0,0,0
2023-09-30,prestamos-del-gobierno-nicaragua.xyz,41,24,17,58.54,33,20,14,60.61,14,7,0.07,0,0.01,0,0.01,17.07
2023-09-30,prestamos-del-gobierno-panama.xyz,14,8,6,57.14,11,6,5,54.55,0,0,0,0,0,0,0,0
2023-09-30,prestamos-del-gobierno-paraguay.xyz,33,21,12,63.64,24,14,11,58.33,13,4,0.13,0,0.01,0.01,0.03,12.12
2023-09-30,prestamos-del-gobierno-pe.zone,323,268,55,82.97,291,242,50,83.16,243,128,3.12,0.01,0.01,0.01,0.02,39.63
2023-09-30,prestamos-del-gobierno-ur.zone,121,105,16,86.78,101,88,14,87.13,94,46,3.71,0.03,0.04,0.04,0.08,38.02
2023-09-30,prestamos-del-gobierno.zone,20,4,16,20,14,2,13,14.29,0,0,0,0,0,0,0,0
2023-09-30,prestamos-en-linea-intl.xyz,363,340,23,93.66,293,275,18,93.86,434,298,19.81,0.05,0.05,0.07,0.07,82.09
2023-09-30,prestamos-estatales.xyz,3457,3440,17,99.51,3134,3116,18,99.43,3599,1789,82.96,0.02,0.02,0.03,0.05,51.75
2023-09-30,prestamos-hipotecarios-intl.xyz,212,202,10,95.28,183,173,10,94.54,256,135,14.9,0.07,0.06,0.08,0.11,63.68
2023-09-30,prestamos-online-en-panama-intl.xyz,13,4,9,30.77,10,2,8,20,0,0,0,0,0,0,0,0
2023-09-30,prestamos-online-rapidos-intl.xyz,169,157,12,92.9,152,142,10,93.42,157,87,11.32,0.07,0.07,0.07,0.13,51.48
2023-09-30,prestamos-para-comprar-carro-panama.xyz,61,35,26,57.38,23,7,16,30.43,0,0,0,0,0,0,0,0
2023-09-30,prestamos-para-comprar-moto.xyz,974,962,12,98.77,886,874,12,98.65,806,393,22.82,0.02,0.03,0.03,0.06,40.35
2023-09-30,prestamos-para-comprar.xyz,15,5,10,33.33,14,4,10,28.57,0,0,0,0,0,0,0,0
2023-09-30,prestamos-para-motocicleta-argentina.xyz,218,210,8,96.33,195,189,6,96.92,170,87,3.28,0.02,0.02,0.02,0.04,39.91
2023-09-30,prestamos-para-motocicleta-bolivia.xyz,25,13,12,52,23,11,12,47.83,5,3,0.13,0.01,0.03,0.01,0.04,12
2023-09-30,prestamos-para-motocicleta-chile.xyz,45,35,10,77.78,39,33,6,84.62,8,3,0.51,0.01,0.06,0.01,0.17,6.67
2023-09-30,prestamos-para-motocicleta-colombia.xyz,489,483,6,98.77,440,434,6,98.64,256,133,9.85,0.02,0.04,0.02,0.07,27.2
2023-09-30,prestamos-para-motocicleta-costa-rica.xyz,30,14,16,46.67,28,12,16,42.86,2,1,0.14,0,0.07,0.01,0.14,3.33
2023-09-30,prestamos-para-motocicleta-mexico.xyz,150,145,5,96.67,139,134,5,96.4,84,38,3.51,0.02,0.04,0.03,0.09,25.33
2023-09-30,prestamos-para-motocicleta-nicaragua.xyz,17,10,7,58.82,15,8,7,53.33,2,1,0.02,0,0.01,0,0.02,5.88
2023-09-30,prestamos-para-motocicleta-peru.xyz,48,38,10,79.17,40,32,8,80,8,5,0.79,0.02,0.1,0.02,0.16,10.42
2023-09-30,prestamos-para-motocicleta-puerto-rico.xyz,25,19,6,76,21,15,6,71.43,7,4,0.47,0.02,0.07,0.02,0.12,16
