0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Date,Campaign Domain,Total Sessions,Mobile Sessions,Desktop Sessions,Mobile Sessions %,Distinct IPs,Distinct Mobile IPs,Distinct Desktop IPs,Distinct Mobile IPs %,Searches,Clicks,Estimated Gross Revenue,Revenue Per Session,Revenue Per Search,Revenue Per IP,Revenue Per Click,Clicks Per Session %
2023-10-03,coche-usado-gt-aid.fyi,22,10,12,45.45,14,5,10,35.71,0,0,0,0,0,0,0,0
2023-10-03,coche-usado-hn-aid.fyi,26,15,11,57.69,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-03,coche-usado-mx-aid.fyi,385,378,7,98.18,302,295,7,97.68,361,260,8.55,0.02,0.02,0.03,0.03,67.53
2023-10-03,coches-usados-intl.site,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0
2023-10-03,columbia-cursos-de-marketing-ace.fyi,21,16,5,76.19,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-10-03,compare-cursos-de-marketing-digital-chile.fyi,11,5,6,45.45,9,4,5,44.44,0,0,0,0,0,0,0,0
2023-10-03,compare-cursos-online-pe.fyi,369,362,7,98.1,289,284,5,98.27,365,256,34.28,0.09,0.09,0.12,0.13,69.38
2023-10-03,compare-de-cruises.fyi,3,1,2,33.33,3,1,2,33.33,0,0,0,0,0,0,0,0
2023-10-03,compare-ec-coches-usados.fyi,15,7,8,46.67,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-10-03,compare-ec-uni-en-linea.fyi,311,297,14,95.5,279,267,12,95.7,240,132,18.38,0.06,0.08,0.07,0.14,42.44
2023-10-03,compare-ecuador-cursos-de-marketing.fyi,11,1,10,9.09,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-03,compare-in-citizen.fyi,22,13,9,59.09,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-03,compare-in-used-cars.fyi,1493,1479,14,99.06,1406,1392,14,99,1349,742,18.29,0.01,0.01,0.01,0.02,49.7
2023-10-03,compare-india-dog-food.fyi,11,4,7,36.36,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-10-03,compare-mx-carros-usados.zone,21,15,6,71.43,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-10-03,compare-mx-codificacion.fyi,22,13,9,59.09,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-03,compare-mx-tarjeta-de-credito.fyi,11,2,9,18.18,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,compare-pr-hipoteca.fyi,7,0,7,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-03,compare-pr-trabajos-en-linea.fyi,25,9,16,36,16,8,10,50,4,4,0.19,0.01,0.05,0.01,0.05,16
2023-10-03,compare-pt-empregos.zone,16,4,12,25,15,3,12,20,0,0,0,0,0,0,0,0
2023-10-03,compare-republica-dominicana-cursos-de-marketing-digital.fyi,30,18,12,60,15,6,9,40,0,0,0,0,0,0,0,0
2023-10-03,compare-south-africa-eczema-treatment.fyi,14,2,12,14.29,10,2,9,20,0,0,0,0,0,0,0,0
2023-10-03,compare-south-africa-stock-trading-for-beginners.fyi,22,16,6,72.73,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,compare-south-africa-unsold-laptops.fyi,21,14,7,66.67,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,compare-sv-universidad.zone,383,369,14,96.34,324,311,13,95.99,583,344,31.38,0.08,0.05,0.1,0.09,89.82
2023-10-03,compare-united-kingdom-it-jobs-in-the-us-no-degree.fyi,9,2,7,22.22,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,compare-united-kingdom-social-media.zone,19,15,4,78.95,7,3,4,42.86,0,0,0,0,0,0,0,0
2023-10-03,compare-usa-bank-account.fyi,12,5,7,41.67,10,3,7,30,0,0,0,0,0,0,0,0
2023-10-03,compare-usa-televisions.fyi,11,5,6,45.45,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-03,comprar-autos-latam-xyz.world,37,3,34,8.11,13,1,13,7.69,0,0,0,0,0,0,0,0
2023-10-03,comprar-ropa-latinos-xyz.fyi,97,92,5,94.85,90,85,5,94.44,95,53,1.6,0.02,0.02,0.02,0.03,54.64
2023-10-03,comprar-una-motocicleta-intl.xyz,163,155,8,95.09,133,126,7,94.74,186,105,8.25,0.05,0.04,0.06,0.08,64.42
2023-10-03,concert-tickets-intl.xyz,12,0,12,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-03,consolidation-loan-intl.xyz,7,2,5,28.57,7,2,5,28.57,1,1,0.64,0.09,0.64,0.09,0.64,14.29
2023-10-03,costa-rica-cursos-de-marketing-digital-ace.fyi,21,9,12,42.86,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-03,crear-imagenes-con-ai-intl.xyz,19,1,18,5.26,15,1,14,6.67,0,0,0,0,0,0,0,0
2023-10-03,create-images-with-ai-intl.xyz,10,0,10,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,credit-card-home.fyi,3,3,0,100,3,3,0,100,0,0,0,0,0,0,0,0
2023-10-03,credit-card-in-united-kingdom.xyz,12,4,8,33.33,12,4,8,33.33,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-australia.xyz,8,2,6,25,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-canada.xyz,14,2,12,14.29,12,2,10,16.67,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-ethiopia.xyz,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-ghana.xyz,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-kenya.xyz,20,13,7,65,19,12,7,63.16,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-nigeria.xyz,27,14,13,51.85,24,13,11,54.17,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-south-africa.xyz,9,2,7,22.22,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-trinidad-and-tobago.xyz,12,4,8,33.33,12,4,8,33.33,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-uganda.xyz,29,14,15,48.28,27,13,14,48.15,0,0,0,0,0,0,0,0
2023-10-03,credit-card-instant-approval-united-states.xyz,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,credit-cards-8322174.info,13,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0
2023-10-03,credit-cards-canada.site,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-03,credit-cards-for-young-people.xyz,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-03,credit-cards-usa.site,367,347,20,94.55,289,278,11,96.19,472,260,67.03,0.18,0.14,0.23,0.26,70.84
2023-10-03,credit-us-ace.fyi,13,3,10,23.08,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-10-03,creditos-emprendedores-latam-es-xyz.com,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,creditos-vivienda-es-xyz.live,10,2,8,20,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,curso-de-enfermagem.xyz,30,2,28,6.67,15,2,13,13.33,0,0,0,0,0,0,0,0
2023-10-03,curso-de-enfermeria.xyz,2729,2705,24,99.12,2449,2426,24,99.06,2525,1348,153.91,0.06,0.06,0.06,0.11,49.4
2023-10-03,curso-marketing-digital-site.zone,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
2023-10-03,cursomarketing-mx-ace.fyi,14,7,7,50,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-ciberseguridad-colombia-ace.fyi,8,0,8,0,5,0,5,0,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-ciberseguridad-mexico-help.fyi,22,4,18,18.18,19,4,15,21.05,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-ciencia-de-datos-site.fyi,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-ia-gratis.xyz,59,36,23,61.02,46,31,16,67.39,42,25,1.08,0.02,0.03,0.02,0.04,42.37
2023-10-03,cursos-de-marketing-digital-1.xyz,24,14,10,58.33,11,2,10,18.18,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-marketing-digital-intl.xyz,625,614,11,98.24,616,605,11,98.21,247,192,16.65,0.03,0.07,0.03,0.09,30.72
2023-10-03,cursos-de-marketing-digital.fyi,55,43,12,78.18,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-marketing-digital.xyz,28,15,13,53.57,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-03,cursos-de-programacion-bo.xyz,118,83,35,70.34,104,79,25,75.96,75,40,2.89,0.02,0.04,0.03,0.07,33.9
2023-10-03,cursos-de-programacion-co.xyz,104,76,28,73.08,90,71,19,78.89,74,48,4.33,0.04,0.06,0.05,0.09,46.15
2023-10-03,cursos-de-programacion-cr.xyz,71,40,31,56.34,57,38,19,66.67,35,21,1.7,0.02,0.05,0.03,0.08,29.58
2023-10-03,cursos-de-programacion-intl.xyz,4070,3822,248,93.91,3686,3495,203,94.82,3272,1801,144.56,0.04,0.04,0.04,0.08,44.25
2023-10-03,cursos-de-programacion-pe.xyz,122,84,38,68.85,104,75,29,72.12,60,32,3.85,0.03,0.06,0.04,0.12,26.23
2023-10-03,cursos-gratuitos-de-programacao.fyi,370,322,48,87.03,338,296,44,87.57,367,195,40.79,0.11,0.11,0.12,0.21,52.7
2023-10-03,cursos-on-line-cortos.xyz,8,1,7,12.5,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,cursos-tecnicos-online.xyz,414,345,69,83.33,388,333,60,85.82,112,54,5.4,0.01,0.05,0.01,0.1,13.04
2023-10-03,cursos-univeritarios-en-linea-argentina-intl.xyz,82,45,37,54.88,22,15,9,68.18,3,0,0,0,0,0,0,0
2023-10-03,cursos-univeritarios-en-linea-bolivia-intl.xyz,10,0,10,0,10,0,10,0,1,1,0.08,0.01,0.08,0.01,0.08,10
2023-10-03,cursos-univeritarios-en-linea-chile-intl.xyz,13,3,10,23.08,12,3,9,25,0,0,0,0,0,0,0,0
2023-10-03,cursos-univeritarios-en-linea-colombia-intl.xyz,70,32,38,45.71,16,7,10,43.75,2,2,0.29,0,0.15,0.02,0.15,2.86
2023-10-03,cursos-univeritarios-en-linea-costa-rica-intl.xyz,12,5,7,41.67,11,4,7,36.36,7,5,0.91,0.08,0.13,0.08,0.18,41.67
2023-10-03,cursos-univeritarios-en-linea-ecuador-intl.xyz,76,58,18,76.32,68,53,15,77.94,115,66,8.61,0.11,0.07,0.13,0.13,86.84
2023-10-03,cursos-univeritarios-en-linea-el-salvador-intl.xyz,71,63,8,88.73,52,45,7,86.54,100,53,1.77,0.02,0.02,0.03,0.03,74.65
2023-10-03,cursos-univeritarios-en-linea-guatemala-intl.xyz,121,110,11,90.91,100,90,10,90,190,110,5.84,0.05,0.03,0.06,0.05,90.91
2023-10-03,cursos-univeritarios-en-linea-honduras-intl.xyz,83,76,7,91.57,74,67,7,90.54,93,57,2.93,0.04,0.03,0.04,0.05,68.67
2023-10-03,cursos-univeritarios-en-linea-mexico-intl.xyz,815,789,26,96.81,695,672,23,96.69,1165,616,108.74,0.13,0.09,0.16,0.18,75.58
2023-10-03,cursos-univeritarios-en-linea-nicaragua-intl.xyz,90,82,8,91.11,75,67,8,89.33,142,79,1.79,0.02,0.01,0.02,0.02,87.78
2023-10-03,cursos-univeritarios-en-linea-panama-intl.xyz,91,85,6,93.41,78,73,5,93.59,144,82,6.2,0.07,0.04,0.08,0.08,90.11
2023-10-03,cursos-univeritarios-en-linea-paraguay-intl.xyz,143,136,7,95.1,104,98,6,94.23,211,118,6.3,0.04,0.03,0.06,0.05,82.52
2023-10-03,cursos-univeritarios-en-linea-peru-intl.xyz,909,838,71,92.19,739,680,60,92.02,1372,799,130.51,0.14,0.1,0.18,0.16,87.9
2023-10-03,cursos-univeritarios-en-linea-puerto-rico-intl.xyz,34,21,13,61.76,32,20,12,62.5,7,5,2.02,0.06,0.29,0.06,0.4,14.71
2023-10-03,cursos-univeritarios-en-linea-republica-dominicana-intl.xyz,4,1,3,25,4,1,3,25,3,0,0,0,0,0,0,0
2023-10-03,cursos-univeritarios-en-linea-uruguay-intl.xyz,69,59,10,85.51,59,50,9,84.75,95,45,2.81,0.04,0.03,0.05,0.06,65.22
2023-10-03,cursos-universitarios-en-linea-intl.xyz,398,385,13,96.73,307,295,14,96.09,624,352,42.62,0.11,0.07,0.14,0.12,88.44
2023-10-03,cursos-universitarios-online-intl.xyz,10,2,8,20,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,data-science-courses.xyz,18,14,4,77.78,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-10-03,de-jobs-ace.fyi,17,4,13,23.53,14,2,13,14.29,0,0,0,0,0,0,0,0
2023-10-03,de-uni-ace.fyi,15,2,13,13.33,13,2,11,15.38,0,0,0,0,0,0,0,0
2023-10-03,debt-refinancing-intl.xyz,5,2,3,40,5,2,3,40,0,0,0,0,0,0,0,0
2023-10-03,dental-implants-for-seniors-intl.xyz,20,5,15,25,18,5,13,27.78,0,0,0,0,0,0,0,0
2023-10-03,dental-implants-italy.xyz,12,3,9,25,10,3,7,30,0,0,0,0,0,0,0,0
2023-10-03,dental-implants-spain.xyz,25,14,11,56,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-03,devolucion-de-impuestos.xyz,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0
2023-10-03,digital-marketing-bo-ace.fyi,17,10,7,58.82,10,4,7,40,0,0,0,0,0,0,0,0
2023-10-03,digital-marketing-courses-italy.xyz,25,13,12,52,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-03,digital-marketing-courses.xyz,24,15,9,62.5,12,3,9,25,0,0,0,0,0,0,0,0
2023-10-03,digital-marketing-education-intl.xyz,34,25,9,73.53,10,3,7,30,0,0,0,0,0,0,0,0
2023-10-03,digital-marketing-intl.xyz,3369,3357,12,99.64,3024,3012,12,99.6,1436,736,17.28,0.01,0.01,0.01,0.02,21.85
2023-10-03,discount-appliances-xyz.com,14,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0
2023-10-03,do-coches-usados-advice.fyi,10,3,7,30,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,dubai-real-estate.xyz,36,26,10,72.22,14,4,10,28.57,0,0,0,0,0,0,0,0
2023-10-03,early-lung-cancer-signs.xyz,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-03,ec-cursos-online-ace.fyi,29,2,27,6.9,28,2,26,7.14,0,0,0,0,0,0,0,0
2023-10-03,ec-mba-ace.fyi,62,54,8,87.1,12,5,7,41.67,0,0,0,0,0,0,0,0
2023-10-03,ec-universidad-ace.fyi,31,20,11,64.52,11,3,8,27.27,0,0,0,0,0,0,0,0
2023-10-03,ec-universidades-aid.fyi,66,43,23,65.15,30,15,15,50,37,39,5.23,0.08,0.14,0.17,0.13,59.09
2023-10-03,educacion-aid.zone,10,3,7,30,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,educacion-de-carpintero-intl.xyz,30,14,16,46.67,16,2,14,12.5,0,0,0,0,0,0,0,0
2023-10-03,educacion-guide.zone,14,2,12,14.29,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-03,educational-loans-intl.xyz,10,1,9,10,10,1,9,10,0,0,0,0,0,0,0,0
2023-10-03,eg-jobs-aid.fyi,16,5,11,31.25,14,3,11,21.43,0,0,0,0,0,0,0,0
2023-10-03,el-comercio-de-acciones.xyz,18,15,3,83.33,6,3,3,50,0,0,0,0,0,0,0,0
2023-10-03,el-salvador-cursos-de-marketing-digital-ace.fyi,9,0,9,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,electricbikes-jp-ja-xyz.info,30,0,30,0,12,0,12,0,0,0,0,0,0,0,0,0
2023-10-03,electrodomesticos-intl.xyz,206,204,2,99.03,168,166,2,98.81,163,81,1.65,0.01,0.01,0.01,0.02,39.32
2023-10-03,electronico-udemy-gt-aid.fyi,37,22,15,59.46,17,3,14,17.65,0,0,0,0,0,0,0,0
2023-10-03,empestimos-de-credito-ruins-intl.xyz,23,17,6,73.91,16,12,4,75,12,4,0.57,0.02,0.05,0.04,0.14,17.39
2023-10-03,emprestimo-para-aposentados.xyz,31,10,21,32.26,25,9,16,36,1,0,0,0,0,0,0,0
2023-10-03,emprestimo-para-negativado.xyz,13,3,10,23.08,8,3,5,37.5,0,0,0,0,0,0,0,0
2023-10-03,emprestimos-de-veiculos-intl.xyz,21,14,7,66.67,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-10-03,emprestimos-do-governo-intl-1.xyz,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
2023-10-03,emprestimos-do-governo-intl-pt.xyz,8,3,5,37.5,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,emprestimos-do-governo-intl.xyz,289,280,9,96.89,246,239,7,97.15,324,170,8.98,0.03,0.03,0.04,0.05,58.82
2023-10-03,emprestimos-para-comprar-uma-motocicleta.xyz,10,0,10,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-03,en-linea-educacion-en-mercadeo-intl.xyz,14,4,10,28.57,12,4,8,33.33,0,0,0,0,0,0,0,0
2023-10-03,en-project-management-masters-ace.zone,75,60,15,80,20,6,15,30,0,0,0,0,0,0,0,0
2023-10-03,es-cruceros-ace.fyi,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0
2023-10-03,es-online-university-ace.fyi,22,8,14,36.36,14,2,12,14.29,0,0,0,0,0,0,0,0
2023-10-03,es-portatiles-para-juegos-de-navidad-ace.fyi,8,3,5,37.5,7,2,5,28.57,0,0,0,0,0,0,0,0
2023-10-03,es-solicitar-tarjeta-credito-aid.zone,25,13,12,52,12,4,9,33.33,0,0,0,0,0,0,0,0
2023-10-03,es-tarjeta-de-credito-ace.fyi,17,0,17,0,15,0,15,0,0,0,0,0,0,0,0,0
2023-10-03,es-tarjetas-de-credito-ace.fyi,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
2023-10-03,es-trabajo-para-casa-ace.zone,30,4,26,13.33,20,2,19,10,0,0,0,0,0,0,0,0
2023-10-03,estudar-cursos-online-intl.xyz,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,estudiar-en-canada-latam-xyz-efa.com,12,4,8,33.33,12,4,8,33.33,3,2,0.19,0.02,0.06,0.02,0.1,16.67
2023-10-03,estudiar-en-espana.site,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-10-03,estudiar-ingles-intl.xyz,24,10,14,41.67,18,10,8,55.56,10,6,0.57,0.02,0.06,0.03,0.1,25
2023-10-03,estudiar-programacion-online.xyz,81,72,9,88.89,71,62,9,87.32,76,33,2.15,0.03,0.03,0.03,0.07,40.74
2023-10-03,estufas-electricas-mexico.xyz,299,288,11,96.32,256,247,9,96.48,155,72,1.82,0.01,0.01,0.01,0.03,24.08
2023-10-03,fb-spanish-online-uni-ec-guide.com,11,7,4,63.64,6,2,4,33.33,0,0,0,0,0,0,0,0
2023-10-03,fb-spanish-online-uni-pe-shop.com,57,52,5,91.23,11,6,5,54.55,0,0,0,0,0,0,0,0
2023-10-03,fb-suv-mx-ace.fyi,17,8,9,47.06,11,2,9,18.18,2,1,0.04,0,0.02,0,0.04,5.88
2023-10-03,fetch-a-gt-coches-usados.fyi,8,1,7,12.5,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-gt-codificacion.fyi,8,5,3,62.5,8,5,3,62.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-ke-uni.fyi,17,15,2,88.24,5,3,2,60,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-ke-used-cars.zone,11,2,9,18.18,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-latam-empresas-de-mudanzas.fyi,51,47,4,92.16,8,5,3,62.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-mexico-grants.fyi,25,16,9,64,13,4,9,30.77,2,1,0.03,0,0.02,0,0.03,4
2023-10-03,fetch-a-mx-becas-mba.zone,28,13,15,46.43,16,6,12,37.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-mx-motos.zone,36,26,10,72.22,13,4,9,30.77,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-mx-ordenador-portatil.fyi,96,88,8,91.67,78,71,7,91.03,64,32,2.85,0.03,0.04,0.04,0.09,33.33
2023-10-03,fetch-a-ng-uk-jobs.fyi,8,1,7,12.5,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-nl-credit-card.fyi,14,1,13,7.14,12,1,11,8.33,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-nz-grants.fyi,23,14,9,60.87,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-pa-codificacion.fyi,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-paraguay-cursos-de-marketing.fyi,6,1,5,16.67,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-pe-coches-usados.fyi,23,17,6,73.91,11,5,6,45.45,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-pe-cursos-ingles-en-linea.fyi,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-pe-telefono-inteligente.fyi,21,13,8,61.9,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-pl-credit-cards.fyi,17,3,14,17.65,13,1,12,7.69,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-south-africa-real-estate-in-the-us.fyi,22,13,9,59.09,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-spain-cursos-de-marketing-digital.fyi,23,13,10,56.52,11,1,10,9.09,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-united-arab-emirates-medical.zone,24,14,10,58.33,11,2,9,18.18,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-united-kingdom-eczema-treatment.fyi,6,3,3,50,4,1,3,25,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-universidad-online-es.fyi,59,36,23,61.02,18,6,12,33.33,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-universidades-pe.fyi,226,214,12,94.69,131,119,12,90.84,211,121,26.12,0.12,0.12,0.2,0.22,53.54
2023-10-03,fetch-a-usa-coolsculpting.fyi,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-usa-family.zone,23,16,7,69.57,10,4,6,40,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-usa-televisores.zone,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,fetch-a-za-loans.fyi,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-india-stock-trading-for-beginners.fyi,10,2,8,20,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-us-aire-acondicionado-de-servicio.fyi,32,17,15,53.13,16,3,13,18.75,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-us-edu.fyi,11,4,7,36.36,10,4,7,40,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-us-lung-cancer.fyi,15,11,4,73.33,7,3,4,42.86,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-us-sintomas-de-la-hepatitis-c.fyi,12,8,4,66.67,7,3,4,42.86,0,0,0,0,0,0,0,0
2023-10-03,fetch-an-us-work.fyi,21,17,4,80.95,7,3,4,42.86,0,0,0,0,0,0,0,0
2023-10-03,fetch-happy-teeth.fyi,32,23,9,71.88,15,6,9,40,0,0,0,0,0,0,0,0
2023-10-03,fetch-hn-trabajo-us.fyi,8,0,8,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,fetch-honduras-cursos-de-marketing-digital.fyi,12,0,12,0,8,0,8,0,0,0,0,0,0,0,0,0
2023-10-03,fetch-india-tech-jobs-in-the-us-no-degree.fyi,7,1,6,14.29,7,1,6,14.29,0,0,0,0,0,0,0,0
2023-10-03,fetch-ke-jobs.fyi,10,2,8,20,10,2,8,20,0,0,0,0,0,0,0,0
2023-10-03,fetch-latam-curso-de-programacion.fyi,9,5,4,55.56,8,4,4,50,0,0,0,0,0,0,0,0
2023-10-03,fetch-latam-masters-degree.fyi,27,15,12,55.56,10,2,8,20,0,0,0,0,0,0,0,0
2023-10-03,fetch-mexico-bolsos.fyi,18,12,6,66.67,14,9,5,64.29,3,3,0.09,0.01,0.03,0.01,0.03,16.67
2023-10-03,fetch-mx-aprende-ingles.fyi,27,19,8,70.37,13,5,8,38.46,0,0,0,0,0,0,0,0
2023-10-03,fetch-mx-cursos-online.fyi,49,32,17,65.31,21,7,14,33.33,0,0,0,0,0,0,0,0
2023-10-03,fetch-mx-televisores.fyi,27,17,10,62.96,13,3,10,23.08,0,0,0,0,0,0,0,0
2023-10-03,fetch-negocio-online-cl.fyi,7,5,2,71.43,5,3,2,60,0,0,0,0,0,0,0,0
2023-10-03,fetch-negocio-online-mx.fyi,24,15,9,62.5,10,3,7,30,0,0,0,0,0,0,0,0
2023-10-03,fetch-online-degree-ga.fyi,12,5,7,41.67,8,2,6,25,0,0,0,0,0,0,0,0
2023-10-03,fetch-online-degree-ma.fyi,37,19,18,51.35,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,fetch-online-degree-pa.fyi,11,2,9,18.18,10,2,8,20,0,0,0,0,0,0,0,0
2023-10-03,fetch-online-psych-us.fyi,34,21,13,61.76,16,4,12,25,0,0,0,0,0,0,0,0
2023-10-03,fetch-onlinedegree-tx.fyi,32,26,6,81.25,9,3,6,33.33,0,0,0,0,0,0,0,0
2023-10-03,fetch-pa-prestamos.fyi,25,21,4,84,8,4,4,50,0,0,0,0,0,0,0,0
2023-10-03,fetch-pa-universidades.fyi,18,13,5,72.22,6,1,5,16.67,0,0,0,0,0,0,0,0
2023-10-03,fetch-pakistan-marketing-courses.fyi,21,13,8,61.9,8,1,7,12.5,0,0,0,0,0,0,0,0
2023-10-03,fetch-prestamos-del-gobierno-brazil.zone,13,4,9,30.77,10,4,6,40,0,0,0,0,0,0,0,0
2023-10-03,fetch-renovacion-de-banos-es.fyi,11,1,10,9.09,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-03,fetch-sr-living.fyi,20,5,15,25,17,5,12,29.41,0,0,0,0,0,0,0,0
2023-10-03,fetch-sv-prestamos.fyi,7,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
2023-10-03,fetch-sv-trabajo-us.fyi,10,1,9,10,9,1,8,11.11,0,0,0,0,0,0,0,0
2023-10-03,fetch-uk-credit-cards.fyi,23,16,7,69.57,9,2,7,22.22,0,0,0,0,0,0,0,0
2023-10-03,fetch-universidad-en-linea-cl.fyi,68,56,12,82.35,17,5,12,29.41,1,0,0,0,0,0,0,0
2023-10-03,fetch-universidad-en-linea-ec.fyi,73,61,12,83.56,37,25,12,67.57,30,14,2.54,0.03,0.08,0.07,0.18,19.18
2023-10-03,fetch-universidad-onl-cr.fyi,89,88,1,98.88,66,65,1,98.48,98,54,7.26,0.08,0.07,0.11,0.13,60.67
2023-10-03,fetch-universidad-onl-sv.fyi,37,30,7,81.08,19,12,7,63.16,13,6,0.46,0.01,0.04,0.02,0.08,16.22
2023-10-03,fetch-universidad-online-bo.fyi,22,12,10,54.55,16,6,10,37.5,0,0,0,0,0,0,0,0
